"MATCHED_ID","CUR_PNR","RELATED_PNR","RELATIONSHIP","LEVEL","BE_CMM","BE_AMM"
"21-3X-01","824392-1-003",BACS40R008F020F,上级平级,1,0,0
"21-3X-01","824392-1-003",BACR15GK6E3,上级平级,1,0,0
"21-3X-01","824392-1-003",BACF3T01F6-6,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6115-2",上级平级,1,0,0
"21-3X-01","824392-1-003",BACS40R009F035F,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6112-2",上级平级,1,0,0
"21-3X-01","824392-1-003",BACR15FT6DC,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6123-5",上级平级,1,0,0
"21-3X-01","824392-1-003",BACR15FT6D,上级平级,1,0,0
"21-3X-01","824392-1-003",BACS40R009F037F,上级平级,1,0,0
"21-3X-01","824392-1-003",HST11AG6-4,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-5",上级平级,1,0,0
"21-3X-01","824392-1-003",HST10AG6-5,上级平级,1,0,0
"21-3X-01","824392-1-003",BACR15GK6E4,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6117-10",上级平级,1,0,0
"21-3X-01","824392-1-003",BAC27DCC2918,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-3",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6125-5",上级平级,1,0,0
"21-3X-01","824392-1-003",WC331K6-5,上级平级,1,0,0
"21-3X-01","824392-1-003",HST10AG6-3,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6125-2",上级平级,1,0,0
"21-3X-01","824392-1-003",BACF3H08GH047AN,上级平级,1,0,0
"21-3X-01","824392-1-003",BACR15FT5D,上级平级,1,0,0
"21-3X-01","824392-1-003",HST10AG6-4,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6117-8",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6115-4",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-2",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6123-1",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6117-1",上级平级,1,0,0
"21-3X-01","824392-1-003",BACF3H08GH048AN,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-4",上级平级,1,0,0
"21-3X-01","824392-1-003",HST11AG6-5,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6133-7",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-16",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-17",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6117-7",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6117-9",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6117-5",上级平级,1,0,0
"21-3X-01","824392-1-003",LGPL2SPV6-3AC,上级平级,1,0,0
"21-3X-01","824392-1-003",HST10AG6-6,上级平级,1,0,0
"21-3X-01","824392-1-003",BACF3H08GH038AN,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6115-5",上级平级,1,0,0
"21-3X-01","824392-1-003",BACS40R018F066F,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6123-2",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6130-2",上级平级,1,0,0
"21-3X-01","824392-1-003",BACF3H08GH050AN,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6130-1",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6133-2",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-13",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6115-3",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-12",上级平级,1,0,0
"21-3X-01","824392-1-003",BACS40R010F024F,上级平级,1,0,0
"21-3X-01","824392-1-003",BACR15GK6E6,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6115-6",上级平级,1,0,0
"21-3X-01","824392-1-003",HST11AG6-3,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-6",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-14",上级平级,1,0,0
"21-3X-01","824392-1-003",BACS40R023F054F,上级平级,1,0,0
"21-3X-01","824392-1-003",BACS40R009F023F,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-15",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-1",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6123-4",上级平级,1,0,0
"21-3X-01","824392-1-003",BACR15FT5DC,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6130-3",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6115-1",上级平级,1,0,0
"21-3X-01","824392-1-003",BACF3T01F06-06,上级平级,1,0,0
"21-3X-01","824392-1-003",BACS40R007F030F,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-10",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6125-3",上级平级,1,0,0
"21-3X-01","824392-1-003",BACS40R023F053F,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-8",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-7",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-11",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6132-3",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6130-4",上级平级,1,0,0
"21-3X-01","824392-1-003",BACS40R008F068F,上级平级,1,0,0
"21-3X-01","824392-1-003","146A6117-6",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6124-9",上级平级,1,0,0
"21-3X-01","824392-1-003","146A6125-1",上级平级,1,0,0
"21-3X-01","824392-1-003",BACS40R007F009F,上级平级,1,0,0
"21-3X-01","824392-1-003",WC331K6-3,上级平级,1,0,0
"21-3X-01","824392-1-003","251N3245-2",上级平级,1,0,0
"21-3X-01","824392-1-003","251N3245-1",上级平级,1,0,0
"21-3X-01","824392-1-003","253T7539-3",上级平级,1,0,0
"21-3X-01","824392-1-003","183A0103-18",上级平级,1,1,0
"21-3X-01","824392-1-003",BACB28AK05-052,上级平级,1,0,0
"21-3X-01","824392-1-003",BACB30VF3K2G,上级平级,1,0,0
"21-3X-01","824392-1-003",BACB28AK05-035,上级平级,1,0,0
"21-3X-01","824392-1-003",BACW10BP5CD,上级平级,1,0,0
"21-3X-01","824392-1-003","183A0103-22",上级平级,1,1,0
"21-3X-01","824392-1-003",BACB30VF3K4G,上级平级,1,0,0
"21-3X-01","824392-1-003",NAS1149E0316P,上级平级,1,0,1
"21-3X-01","824392-1-003",TDH7101-5001,上级平级,1,0,0
"21-3X-01","824392-1-003","183A0103-20",上级平级,1,1,0
"21-3X-01","824392-1-003",BACB30VF3K6,上级平级,1,0,0
"21-3X-01","824392-1-003",PHCR55CDBACN,上级平级,1,0,0
"21-3X-01","824392-1-003","183A0103-14",上级平级,1,1,0
"21-3X-01","824392-1-003",BACB28AK04-033,上级平级,1,0,0
"21-3X-01","824392-1-003",BACB30VF3K4,上级平级,1,0,0
"21-3X-01","824392-1-003",BACB30US5K26D,上级平级,1,0,0
"21-3X-01","824392-1-003",PHCR54CDBACN,上级平级,1,0,0
"21-3X-01","824392-1-003",BACP18BC02A06P,上级平级,1,0,1
"21-3X-01","824392-1-003","183A0103-28",上级平级,1,1,0
"21-3X-01","824392-1-003",BACB28AK05-045,上级平级,1,0,0
"21-3X-01","824392-1-003",BACB30US5K39D,上级平级,1,0,0
"21-3X-01","824392-1-003",BACB30LK3K6,上级平级,1,0,0
"21-3X-01","824392-1-003",BACB30US5K24D,上级平级,1,0,0
"21-3X-01","824392-1-003","183A0103-26",上级平级,1,1,0
"21-3X-01","824392-1-003",BACB30VF3K2,上级平级,1,0,0
"21-3X-01","824392-1-003",BACB28AK05-006,上级平级,1,0,0
"21-3X-01","824392-1-003",BACB30VF3K5,上级平级,1,0,0
"21-3X-01","824392-1-003",BACB30VF3K5G,上级平级,1,0,0
"21-3X-01","824392-1-003",BACB30VF3K6G,上级平级,1,0,0
"21-3X-01","824392-1-003","183A0103-24",上级平级,1,1,0
"21-3X-01","824392-1-003","183A0103-30",上级平级,1,1,0
"21-3X-01","824392-1-003",NAS1149D0332H,上级平级,1,0,1
"21-3X-01","824392-1-003",BACB30US4K20D,上级平级,1,0,0
"21-3X-01","824392-1-003",VIPX100,上级平级,1,0,0
"21-3X-01","824392-1-003","476W2221-13P",上级平级,1,0,0
"21-3X-01","824392-1-003","6041-3BRX375",上级平级,1,0,0
"21-3X-01","824392-1-003",NAS1352N02-4,下级,1,0,0
"21-3X-01","824392-1-003",NAS620C2,下级,1,0,0
"21-3X-01","824392-1-003","817030-1",下级,1,0,0
"21-3X-01","824392-1-003",NAS1149C0332R,下级,1,0,0
"21-3X-01","824392-1-003",MS51957-42,下级,1,0,0
"21-3X-01","824392-1-003",MS24674-7,下级,1,0,0
"21-3X-01","824392-1-003",MS51958-64,下级,1,0,0
"21-3X-01","824392-1-003","7500-10",下级,1,0,0
"21-3X-01","824392-1-003","3169930-1",下级,1,0,0
"21-3X-01","824392-1-003",S8990-010,下级,1,0,0
"21-3X-01","824392-1-003","975292-38",下级,1,0,0
"21-3X-01","824392-1-003",AN565FC1032H20,下级,1,0,0
"21-3X-01","824392-1-003","975292-5",下级,1,0,0
"21-3X-01","824392-1-003",MS21043-3,下级,1,0,0
"21-3X-01","824392-1-003","3161453-1",下级,1,0,0
"21-3X-01","824392-1-003","3182175-1",下级,1,0,0
"21-3X-01","824392-1-003",NAS1423C3,下级,1,0,0
"21-3X-01","824392-1-003",AN960C10L,下级,1,0,0
"21-3X-01","824392-1-003",S8079C203,下级,1,0,0
"21-3X-01","824392-1-003","3171389-1",下级,1,0,0
"21-3X-01","824392-1-003","886903-1",下级,1,0,0
"21-3X-01","824392-1-003",NAS1352C08H6,下级,1,0,0
"21-3X-01","824392-1-003","140N2146-1",下级,1,0,0
"21-3X-01","824392-1-003","140N2138-2",下级,1,0,0
"21-3X-01","824392-1-003","140N2148-1",下级,1,0,0
"21-3X-01","824392-1-003","65-45792-7",下级,1,0,0
"21-3X-01","824392-1-003","65-76765-12",下级,1,0,0
"21-3X-01","824392-1-003","140N2148-11",下级,1,0,0
"21-3X-01","824392-1-003","03-836-07E001",下级,1,0,0
"21-3X-01","824392-1-003",BACB10GC07GZ,下级,1,0,0
"21-3X-01","824392-1-003","114A1728-3",下级,1,0,0
"21-3X-01","824392-1-003","114A1728-603",下级,1,0,0
"21-3X-01","824392-1-003",NAS1149D0363J,下级,1,0,0
"21-3X-01","824392-1-003","315A2112-28",下级,1,0,0
"21-3X-01","824392-1-003","315A2517-2",下级,1,0,0
"21-3X-01","824392-1-003","6-84597-2",下级,1,0,0
"21-3X-01","824392-1-003",MS20426D5,下级,1,0,0
"21-3X-01","824392-1-003","66-14597-1",下级,1,0,0
"21-3X-01","824392-2-002",M0DREF82367,上级,1,0,0
"21-3X-01","824392-2-002","343A2801-16",上级,1,0,0
"21-3X-01","824392-2-002","343A2801-46",上级,1,0,0
"21-3X-01","824392-2-002","343A2801-10",上级,1,0,0
"21-3X-01","824392-2-002",MS21043-08,上级,1,0,0
"21-3X-01","824392-2-002","343A2801-4",上级,1,0,0
"21-3X-01","824392-2-002","343A2801-20",上级,1,0,0
"21-3X-01","824392-2-002","343A2801-26",上级,1,0,0
"21-3X-01","824392-2-002",M0DREF198975,上级,1,0,0
"21-3X-01","824392-2-002",M0DREF205098,上级,1,0,0
"21-3X-01","824392-2-002",MS35338-136,上级,1,0,0
"21-3X-01","824392-2-002",NAS43DD0-17FC,上级,1,0,0
"21-3X-01","824392-2-002","1032435-1",上级平级,1,0,0
"21-3X-01","824392-2-002","700-038-35",上级平级,1,0,0
"21-3X-01","824392-2-002",MS51957-29,上级平级,1,0,0
"21-3X-01","824392-2-002","1032141-1",上级平级,1,0,0
"21-3X-01","824392-2-002",BACC18R60,上级平级,1,0,0
"21-3X-01","824392-2-002",NAS1802-3-7,上级平级,1,0,0
"21-3X-01","824392-2-002",NAS620C8,上级平级,1,0,0
"21-3X-01","824392-2-002",NAS620C6,上级平级,1,0,0
"21-3X-01","824392-2-002",MS24693C28,上级平级,1,0,0
"21-3X-01","824392-2-002","51020111-1",上级平级,1,0,0
"21-3X-01","824392-2-002","6TC6-5",上级平级,1,0,0
"21-3X-01","824392-2-002",MS21043-08,上级平级,1,0,0
"21-3X-01","824392-2-002","1032492-1",上级平级,1,0,0
"21-3X-01","824392-2-002","618-904-9002",上级平级,1,0,0
"21-3X-01","824392-2-003",BACB30LJ4U18,上级平级,1,0,0
"21-3X-01","824392-2-003",NAS1198-3-5,上级平级,1,0,0
"21-3X-01","824392-2-003",BACB30LJ4-18,上级平级,1,0,0
"21-3X-01","824392-2-003",BRH10C3M,上级平级,1,0,1
"21-3X-01","824392-2-003",BACW10BP5DP,上级平级,1,0,0
"21-3X-01","824392-2-003",BACB28Z4-086,上级平级,1,0,0
"21-3X-01","824392-2-003",T8080C1032,上级平级,1,0,0
"21-3X-01","824392-2-003",BRH10C5M,上级平级,1,0,0
"21-3X-01","824392-2-003","315A1884-1",上级平级,1,0,0
"21-3X-01","824392-2-003",BRH10C4M,上级平级,1,0,0
"21-3X-01","824392-2-003",MS20427M3-4,上级平级,1,0,0
"21-3X-01","824392-2-003",NAS1149F0463P,上级平级,1,0,0
"21-3X-01","824392-2-003",BACW10BN5SP,上级平级,1,0,0
"21-3X-01","824392-2-003","315A2857-1",上级平级,1,0,1
"21-3X-01","824392-2-003",NAS1149F0332P,上级平级,1,0,0
"21-3X-01","824392-2-003","315A2898-1",上级平级,1,0,0
"21-3X-01","824392-2-003","315A2899-1",上级平级,1,0,0
"21-3X-01","824392-2-003","315A2876-1",上级平级,1,0,0
"21-3X-01","824392-2-003",NAS1199-3-5,上级平级,1,0,0
"21-3X-01","824392-2-003",BRH10C5D,上级平级,1,0,0
"21-3X-01","824392-2-003","315A1806-1",上级平级,1,0,0
"21-3X-01","824392-2-003","315A2882-1",上级平级,1,0,0
"21-3X-01","824392-2-003",BRH10C3D,上级平级,1,0,1
"21-3X-01","824392-2-003","315A2897-1",上级平级,1,0,0
"21-3X-01","824392-2-003",BACB28AK05-023,上级平级,1,0,0
"21-3X-01","824392-2-003","1525-079",上级平级,1,0,0
"21-3X-01","824392-2-003","315A2897-2",上级平级,1,0,0
"21-3X-01","824392-2-003",CH1878-1003,上级平级,1,0,0
"21-3X-01","824392-2-003",CH250927,上级平级,1,0,0
"21-3X-01","824392-2-003",CH1878-1057,上级平级,1,0,0
"21-3X-01","824392-2-003",MS27073-12C,上级平级,1,0,0
"21-3X-01","824392-2-003",NAS1611-012,上级平级,1,0,1
"21-3X-01","824392-2-003",S34781-135H5,上级平级,1,0,0
"21-3X-01","824392-2-003",MS27074-12C,上级平级,1,0,0
"21-3X-01","824392-2-003",CH1878-1005,上级平级,1,0,0
"21-3X-01","824392-2-003",MS27595-012,上级平级,1,0,0
"21-3X-01","824392-2-003",BACS40R018F066F,上级平级,1,0,0
"21-3X-01","824392-2-003",HST10AG6-3,上级平级,1,0,0
"21-3X-01","824392-2-003",BACR15GK6E4,上级平级,1,0,0
"21-3X-01","824392-2-003",BACR15FT6D,上级平级,1,0,0
"21-3X-01","824392-2-003",WC331K6-4,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-12",上级平级,1,0,0
"21-3X-01","824392-2-003",BACR15GF6D,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6115-6",上级平级,1,0,0
"21-3X-01","824392-2-003",HST11AG6-4,上级平级,1,0,0
"21-3X-01","824392-2-003",BACR15GF5D,上级平级,1,0,0
"21-3X-01","824392-2-003",BACR15FT6DC,上级平级,1,0,0
"21-3X-01","824392-2-003",LGPL2SPV6-4AC,上级平级,1,0,0
"21-3X-01","824392-2-003",BACR15GK6E5,上级平级,1,0,0
"21-3X-01","824392-2-003",WC331K6-3,上级平级,1,0,0
"21-3X-01","824392-2-003",BACS40R023F053F,上级平级,1,0,0
"21-3X-01","824392-2-003",BACS40R009F023F,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6130-1",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6115-4",上级平级,1,0,0
"21-3X-01","824392-2-003",BACC30BL6,上级平级,1,0,0
"21-3X-01","824392-2-003","3SLCC6",上级平级,1,0,0
"21-3X-01","824392-2-003",BACS40R007F009F,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6125-4",上级平级,1,0,0
"21-3X-01","824392-2-003",BACS40R009F037F,上级平级,1,0,0
"21-3X-01","824392-2-003",HST10AG6-4,上级平级,1,0,0
"21-3X-01","824392-2-003",BACS40R008F020F,上级平级,1,0,0
"21-3X-01","824392-2-003",LGPL2SPV6-3AC,上级平级,1,0,0
"21-3X-01","824392-2-003",BACS40R010F024F,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-8",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6115-1",上级平级,1,0,0
"21-3X-01","824392-2-003",HST10AG6-6,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6125-1",上级平级,1,0,0
"21-3X-01","824392-2-003",WC331K6-5,上级平级,1,0,0
"21-3X-01","824392-2-003",BACS40R009F035F,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6117-8",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-15",上级平级,1,0,0
"21-3X-01","824392-2-003",HST11AG6-5,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-4",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-11",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6133-7",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6125-5",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6117-6",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6115-5",上级平级,1,0,0
"21-3X-01","824392-2-003",BACF3H08GH038AN,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6117-9",上级平级,1,0,0
"21-3X-01","824392-2-003",BACS40R022F056F,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6130-4",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6132-3",上级平级,1,0,0
"21-3X-01","824392-2-003",BACR15GK6E6,上级平级,1,0,0
"21-3X-01","824392-2-003",BACS40R023F054F,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6123-3",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6125-2",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6123-4",上级平级,1,0,0
"21-3X-01","824392-2-003",BACR15GK6E3,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6115-3",上级平级,1,0,0
"21-3X-01","824392-2-003",HST10AG6-5,上级平级,1,0,0
"21-3X-01","824392-2-003",BACF3H08GH048AN,上级平级,1,0,0
"21-3X-01","824392-2-003",HST11AG6-3,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6133-2",上级平级,1,0,0
"21-3X-01","824392-2-003",BACR15FT5D,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6130-2",上级平级,1,0,0
"21-3X-01","824392-2-003",BACS40R016F036F,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-14",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-10",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6125-3",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6123-5",上级平级,1,0,0
"21-3X-01","824392-2-003",BACS40R007F030F,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-3",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-17",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-16",上级平级,1,0,0
"21-3X-01","824392-2-003",BACF3H08GH050AN,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6117-7",上级平级,1,0,0
"21-3X-01","824392-2-003",BACF3H08GH047AN,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-2",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-1",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-9",上级平级,1,0,0
"21-3X-01","824392-2-003",BACS40R008F068F,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-6",上级平级,1,0,0
"21-3X-01","824392-2-003",BACR15FT5DC,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6123-1",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-13",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6123-2",上级平级,1,0,0
"21-3X-01","824392-2-003",BACF3T01F6-6,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6117-5",上级平级,1,0,0
"21-3X-01","824392-2-003",BAC27DCC2918,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6117-1",上级平级,1,0,0
"21-3X-01","824392-2-003",BACF3T01F06-06,上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-5",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6124-7",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6117-10",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6130-3",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6112-2",上级平级,1,0,0
"21-3X-01","824392-2-003","146A6115-2",上级平级,1,0,0
"21-3X-01","824392-2-003","253T7539-3",上级平级,1,0,0
"21-3X-01","824392-2-003","251N3245-1",上级平级,1,0,0
"21-3X-01","824392-2-003","251N3245-2",上级平级,1,0,0
"21-3X-01","824392-2-003",BACP18BC02A06P,上级平级,1,0,1
"21-3X-01","824392-2-003","183A0103-20",上级平级,1,1,0
"21-3X-01","824392-2-003",BACB30VF3K2,上级平级,1,0,0
"21-3X-01","824392-2-003","183A0103-22",上级平级,1,1,0
"21-3X-01","824392-2-003",BACB30VF3K6G,上级平级,1,0,0
"21-3X-01","824392-2-003",NAS1149D0332H,上级平级,1,0,1
"21-3X-01","824392-2-003",BACB28AK05-035,上级平级,1,0,0
"21-3X-01","824392-2-003",BACB30US5K39D,上级平级,1,0,0
"21-3X-01","824392-2-003","183A0103-14",上级平级,1,1,0
"21-3X-01","824392-2-003",BACB28AK05-045,上级平级,1,0,0
"21-3X-01","824392-2-003",BACB30VF3K6,上级平级,1,0,0
"21-3X-01","824392-2-003",BACB30US5K24D,上级平级,1,0,0
"21-3X-01","824392-2-003","183A0103-30",上级平级,1,1,0
"21-3X-01","824392-2-003",PHCR55CDBACN,上级平级,1,0,0
"21-3X-01","824392-2-003","183A0103-18",上级平级,1,1,0
"21-3X-01","824392-2-003",BACB28AK05-006,上级平级,1,0,0
"21-3X-01","824392-2-003","183A0103-28",上级平级,1,1,0
"21-3X-01","824392-2-003",BACB28AK04-033,上级平级,1,0,0
"21-3X-01","824392-2-003",BACW10BP5CD,上级平级,1,0,0
"21-3X-01","824392-2-003",TDH7101-5001,上级平级,1,0,0
"21-3X-01","824392-2-003",BACB30VF3K5G,上级平级,1,0,0
"21-3X-01","824392-2-003","183A0103-24",上级平级,1,1,0
"21-3X-01","824392-2-003",BACB30LK3K6,上级平级,1,0,0
"21-3X-01","824392-2-003",NAS1149E0316P,上级平级,1,0,1
"21-3X-01","824392-2-003",BACB30VF3K4,上级平级,1,0,0
"21-3X-01","824392-2-003",BACB28AK05-052,上级平级,1,0,0
"21-3X-01","824392-2-003",BACB30VF3K4G,上级平级,1,0,0
"21-3X-01","824392-2-003",BACB30US4K20D,上级平级,1,0,0
"21-3X-01","824392-2-003",BACB30US5K26D,上级平级,1,0,0
"21-3X-01","824392-2-003",BACB30VF3K5,上级平级,1,0,0
"21-3X-01","824392-2-003","183A0103-26",上级平级,1,1,0
"21-3X-01","824392-2-003",BACB30VF3K2G,上级平级,1,0,0
"21-3X-01","824392-2-003",PHCR54CDBACN,上级平级,1,0,0
"21-3X-01","824392-2-003","476W2221-13P",上级平级,1,0,0
"21-3X-01","824392-2-003","6041-3BRX375",上级平级,1,0,0
"21-3X-01","824392-2-003",VIPX100,上级平级,1,0,0
"21-3X-01","824392-2-003","817030-1",下级,1,0,0
"21-3X-01","824392-2-003",NAS1352N02-4,下级,1,0,0
"21-3X-01","824392-2-003",NAS620C2,下级,1,0,0
"21-3X-01","824392-2-003",S8990-010,下级,1,0,0
"21-3X-01","824392-2-003",AN565FC1032H20,下级,1,0,0
"21-3X-01","824392-2-003",NAS1149C0332R,下级,1,0,0
"21-3X-01","824392-2-003","3182175-1",下级,1,0,0
"21-3X-01","824392-2-003","3169930-1",下级,1,0,0
"21-3X-01","824392-2-003","975292-5",下级,1,0,0
"21-3X-01","824392-2-003",MS24674-7,下级,1,0,0
"21-3X-01","824392-2-003",NAS1423C3,下级,1,0,0
"21-3X-01","824392-2-003",MS51958-64,下级,1,0,0
"21-3X-01","824392-2-003","3171389-1",下级,1,0,0
"21-3X-01","824392-2-003",AN960C10L,下级,1,0,0
"21-3X-01","824392-2-003",MS21043-3,下级,1,0,0
"21-3X-01","824392-2-003","975292-38",下级,1,0,0
"21-3X-01","824392-2-003","886903-1",下级,1,0,0
"21-3X-01","824392-2-003",S8079C203,下级,1,0,0
"21-3X-01","824392-2-003",MS51957-42,下级,1,0,0
"21-3X-01","824392-2-003","3161453-1",下级,1,0,0
"21-3X-01","824392-2-003","7500-10",下级,1,0,0
"21-3X-01","824392-2-003",NAS1352C08H6,下级,1,0,0
"21-3X-01","824392-2-003","140N2138-2",下级,1,0,0
"21-3X-01","824392-2-003","65-45792-7",下级,1,0,0
"21-3X-01","824392-2-003","65-76765-12",下级,1,0,0
"21-3X-01","824392-2-003","140N2148-1",下级,1,0,0
"21-3X-01","824392-2-003","140N2146-1",下级,1,0,0
"21-3X-01","824392-2-003","140N2148-11",下级,1,0,0
"21-3X-01","824392-2-003","03-836-07E001",下级,1,0,0
"21-3X-01","824392-2-003","114A1728-603",下级,1,0,0
"21-3X-01","824392-2-003","114A1728-3",下级,1,0,0
"21-3X-01","824392-2-003",BACB10GC07GZ,下级,1,0,0
"21-3X-01","824392-2-003","315A2517-2",下级,1,0,0
"21-3X-01","824392-2-003",NAS1149D0363J,下级,1,0,0
"21-3X-01","824392-2-003","315A2112-28",下级,1,0,0
"21-3X-01","824392-2-003",MS20426D5,下级,1,0,0
"21-3X-01","824392-2-003","6-84597-2",下级,1,0,0
"21-3X-01","824392-2-003","66-14597-1",下级,1,0,0
"21-5X-03","396498-2",PLH54CD,平级,0,0,1
"21-5X-03","396498-2",BACC10GN56C,平级,0,0,0
"21-5X-03","396498-2",TA04C36H56,平级,0,0,0
"21-5X-03","396498-2",NAS1149E0316P,平级,0,0,1
"21-5X-03","396498-2",RBEJ40K5A5A11,平级,0,0,0
"21-5X-03","396498-2",RBEJ40K5A5A6,平级,0,0,0
"21-5X-03","396498-2","213A1201-8",平级,0,0,0
"21-5X-03","396498-2",PLH53CD,平级,0,0,1
"21-5X-03","396498-2","3015AE120EC",平级,0,0,0
"21-5X-03","396498-2","212A1125-9",平级,0,0,0
"21-5X-03","396498-2",BACW10BP4CD,平级,0,0,0
"21-5X-03","396498-2","213A1201-11",平级,0,0,0
"21-5X-03","396498-2",NAS1149D0316J,平级,0,0,1
"21-5X-03","396498-2",NAS1149D0416J,平级,0,0,0
"21-5X-03","396498-2",RBEJ40K5A5A7,平级,0,0,0
"21-5X-03","396498-2","213A1201-24",平级,0,0,0
"21-5X-03","396498-2",BACB28AK04-051,平级,0,0,0
"21-5X-03","396498-2","213A1201-3",平级,0,0,0
"21-5X-03","396498-2",BACS12GU3K7,平级,0,0,1
"21-5X-03","396498-2",BACC10DU350ABE,平级,0,0,0
"21-5X-03","396498-2",BACS12GU3K9,平级,0,0,1
"21-5X-03","396498-2",BACB30NR4K9,平级,0,0,0
"21-5X-03","396498-2",RBEJ40K5A5A14,平级,0,0,0
"21-5X-03","396498-2",BACB30NR4K18,平级,0,0,0
"21-5X-03","396498-2","213A1201-1",平级,0,0,0
"21-5X-03","396498-2","213A1201-30",平级,0,0,0
